5184100742
5461762593,1,3,-7.756271,-1.8142273,3.8847218
5461762603,1,3,-7.876022,-1.905238,3.8356237
5461762613,1,3,-8.05924,-1.9722986,3.8404138
5461762623,1,3,-8.065228,-1.9782861,3.812871
5461762633,1,3,-8.196955,-2.2704785,3.8044884
5461762643,1,3,-8.20414,-2.682422,3.8152661
5461762653,1,3,-8.032895,-2.9961693,3.7601807
5461762663,1,3,-7.8556643,-3.129093,3.930227
5461762673,1,3,-7.8149486,-3.2057335,4.0260277
5461762683,1,3,-7.6892104,-3.1243029,3.913462
5461762693,1,3,-7.7610607,-2.8392956,3.8452039
5461762703,1,3,-7.885602,-2.626139,3.7577856
5461762713,1,3,-7.70837,-2.2309606,3.222499
5461762723,1,3,-7.587422,-1.6022681,3.2189062
5461762733,1,3,-7.836504,-1.4226416,3.075205
5461762743,1,3,-7.9358974,-1.4992822,2.842888
5461762753,1,3,-8.139474,-1.8142273,2.7422974
5461762763,1,3,-8.133487,-2.3507116,2.830913
5461762773,1,3,-8.0999565,-2.5602758,2.941084
5461762783,1,3,-8.085586,-2.821333,3.0452673
5461762793,1,3,-8.200547,-3.2260914,2.7866051
5461762803,1,3,-8.345446,-3.554209,2.6321266
5461762813,1,3,-8.331076,-3.8320312,2.4093897
5461762823,1,3,-8.229287,-4.021238,2.4872277
5461762833,1,3,-8.173004,-3.7625756,2.3531067
5461762843,1,3,-8.074808,-3.4332604,2.208208
5461762853,1,3,-8.0436735,-3.2165112,2.046544
5461762863,1,3,-7.995773,-3.1542406,1.6226257
5461762873,1,3,-7.9574523,-3.2572265,1.3843213
5461762883,1,3,-7.8963795,-3.4117053,1.3340259
5461762893,1,3,-7.8053684,-3.6500099,1.346001
5461762903,1,3,-7.643705,-3.7996986,1.4681469
5461762913,1,3,-7.6640625,-3.6967127,1.4813195
5461762923,1,3,-7.8592567,-3.5961218,1.5136523
5461762933,1,3,-8.212522,-3.869154,1.4010864
5461762943,1,3,-8.692723,-4.31822,1.1891272
5461762953,1,3,-9.314231,-4.3062453,1.0202783
5461762963,1,3,-9.823173,-4.4966493,0.60354495
5461762973,1,3,-10.183623,-4.9576902,0.12933105
5461762983,1,3,-10.086625,-5.3708315,0.21315674
5461762993,1,3,-9.917776,-5.710924,0.0047900393
5461763003,1,3,-9.825567,-6.236631,-0.1101709
5461763013,1,3,-9.566906,-6.581514,-0.032332763
5461763023,1,3,-9.357342,-6.382727,-0.104183346
5461763033,1,3,-8.892708,-6.10251,-0.38919067
5461763043,1,3,-8.624465,-6.0174866,-0.70293826
5461763053,1,3,-8.435259,-5.863008,-0.6227051
5461763063,1,3,-8.378976,-5.273833,-0.7532337
5461763073,1,3,-8.417296,-4.827162,-1.3471985
5461763083,1,3,-8.616083,-4.58766,-1.7411792
5461763093,1,3,-8.711884,-4.54934,-1.7016613
5461763103,1,3,-8.721463,-4.614005,-1.6681311
5461763113,1,3,-8.731044,-4.6595106,-1.6465759
5461763123,1,3,-8.713081,-4.757706,-1.8202149
5461763133,1,3,-8.954978,-4.712201,-1.526825
5461763143,1,3,-9.154963,-4.60203,-1.5399976
5461763153,1,3,-9.250763,-4.287085,-1.8190173
5461763163,1,3,-9.2747135,-4.069138,-2.098037
5461763173,1,3,-9.193282,-3.8511915,-1.9806812
5461763183,1,3,-8.87235,-3.97693,-2.0058289
5461763193,1,3,-8.673563,-4.511019,-1.9878662
5461763204,1,3,-8.715476,-4.996011,-1.84177
5461763214,1,3,-8.85798,-4.916975,-1.9160156
5461763224,1,3,-8.95378,-4.555327,-2.0776794
5461763234,1,3,-8.982521,-4.572092,-2.4644752
5461763244,1,3,-8.680748,-4.655918,-2.3387365
5461763254,1,3,-8.416099,-4.9792457,-2.3974144
5461763264,1,3,-8.322693,-5.0942063,-2.271676
5461763274,1,3,-8.435259,-5.127737,-2.0573218
5461763284,1,3,-8.408914,-5.384004,-2.3076012
5461763294,1,3,-8.355025,-5.821095,-2.166295
5461763304,1,3,-8.309521,-5.9073157,-1.8250049
5461763314,1,3,-8.289163,-5.965994,-1.5699353
5461763324,1,3,-8.085586,-6.0761647,-1.4861096
5461763334,1,3,-7.9227247,-6.077362,-1.3759388
5461763344,1,3,-8.055648,-5.7863674,-1.3735437
5461763354,1,3,-8.080796,-5.943241,-1.7304016
5461763364,1,3,-7.9251194,-6.3527894,-1.6693286
5461763374,1,3,-8.273595,-6.6186366,-1.7184265
5461763384,1,3,-8.367001,-6.6413894,-1.6884887
5461763394,1,3,-8.509504,-6.8006577,-1.8872753
5461763404,1,3,-8.485554,-6.805448,-1.9519409
5461763414,1,3,-8.538244,-6.878496,-2.0776794
5461763424,1,3,-8.340655,-7.291637,-1.9220031
5461763434,1,3,-8.321495,-7.2269716,-1.6453785
5461763444,1,3,-8.388556,-7.113208,-1.6202307
5461763454,1,3,-8.443642,-6.9898643,-1.5843054
5461763464,1,3,-8.321495,-6.915619,-1.8082397
5461763474,1,3,-8.429272,-6.980284,-2.1100123
5461763484,1,3,-8.454419,-7.1287756,-2.1363573
5461763494,1,3,-8.485554,-7.1754785,-2.123185
5461763504,1,3,-8.467591,-6.9826794,-2.1806653
5461763514,1,3,-8.387359,-7.036567,-2.4093897
5461763524,1,3,-8.443642,-6.979087,-2.3447242
5461763534,1,3,-8.382568,-6.925199,-2.6417065
5461763544,1,3,-8.3191,-6.7970653,-2.5614734
5461763554,1,3,-8.286768,-6.993457,-2.6836195
5461763564,1,3,-8.36221,-6.9599266,-2.75547
5461763574,1,3,-8.416099,-6.71803,-2.8859985
5461763584,1,3,-8.249645,-6.805448,-3.1698084
5461763594,1,3,-8.216114,-7.3658824,-3.1278956
5461763604,1,3,-8.346643,-7.479646,-2.6512866
5461763614,1,3,-8.489147,-7.2952294,-2.6165588
5461763624,1,3,-8.408914,-7.09285,-3.0057495
5461763634,1,3,-8.326285,-7.0509377,-3.6009119
5461763644,1,3,-8.153844,-7.03537,-3.7218604
5461763654,1,3,-8.127499,-7.0700974,-3.8464015
5461763664,1,3,-8.175399,-7.3215747,-3.9038818
5461763674,1,3,-8.249645,-7.2652917,-3.8931043
5461763684,1,3,-8.326285,-7.33355,-3.7973034
5461763694,1,3,-8.115523,-7.507189,-3.920647
5461763704,1,3,-8.000563,-7.5610766,-4.28469
5461763714,1,3,-7.870034,-7.3934255,-4.804409
5461763724,1,3,-7.874824,-7.32397,-5.0678616
5461763734,1,3,-7.96344,-7.509584,-5.0498986
5461763744,1,3,-7.965835,-7.707173,-4.946913
5461763754,1,3,-7.8496766,-7.9119473,-4.9445176
5461763764,1,3,-7.5922117,-8.0508585,-5.029541
5461763774,1,3,-7.110813,-7.9454775,-4.9696655
5461763784,1,3,-6.701265,-7.9742174,-5.1049843
5461763794,1,3,-6.476133,-8.012538,-5.0894165
5461763804,1,3,-6.1348424,-8.469987,-5.4438796
5461763814,1,3,-6.0103016,-8.469987,-5.4187317
5461763824,1,3,-5.83786,-8.265212,-5.51094
5461763834,1,3,-5.4738173,-7.813751,-5.9959316
5461763844,1,3,-5.124144,-7.570657,-6.308481
5461763854,1,3,-4.6882505,-7.9622426,-6.4174547
5461763864,1,3,-4.2487645,-8.380174,-6.255791
5461763874,1,3,-4.108656,-8.6136875,-5.967191
5461763884,1,3,-3.9457946,-8.572972,-6.192323
5461763894,1,3,-3.9290295,-8.572972,-6.3515916
5461763904,1,3,-3.6188745,-8.5011215,-6.484515
5461763914,1,3,-3.2811768,-8.517887,-6.774313
5461763924,1,3,-2.811753,-8.740623,-7.091653
5461763934,1,3,-2.4848328,-8.419691,-6.822213
5461763944,1,3,-2.2010229,-8.350236,-6.8701134
5461763954,1,3,-2.098037,-8.462802,-6.715635
5461763965,1,3,-1.8070422,-8.626861,-6.9850745
5461763975,1,3,-1.7627344,-8.637638,-7.066505
5461763985,1,3,-1.5543677,-8.57417,-7.1611085
5461763995,1,3,-1.6417859,-8.332273,-7.1443434
5461764005,1,3,-1.53401,-8.250842,-7.4173756
5461764015,1,3,-1.287323,-7.9933777,-7.176676
5461764025,1,3,-0.9508228,-7.764653,-7.1203933
5461764035,1,3,-0.52450925,-7.61257,-7.106023
5461764045,1,3,0.020357667,-7.8796144,-7.1754785
5461764067,1,3,0.4263135,-7.8400965,-7.1946387
5461764077,1,3,0.6825806,-7.9203296,-7.452103
5461764087,1,3,0.7388635,-7.5754466,-6.8808913
5461764097,1,3,0.7867639,-7.6245446,-6.798263
5461764107,1,3,0.75203615,-7.36708,-6.1815453
5461764117,1,3,1.0346484,-7.1922436,-6.201903
5461764127,1,3,1.3663586,-7.315587,-6.8581386
5461764137,1,3,1.7866845,-7.296427,-6.668932
5461764147,1,3,1.9016455,-6.983877,-6.2474084
5461764157,1,3,2.0441492,-6.9048414,-6.382727
5461764167,1,3,1.9627185,-6.9587293,-6.094127
5461764177,1,3,2.1124072,-6.8892736,-6.1528053
5461764187,1,3,2.217788,-6.671327,-6.285729
5461764197,1,3,2.4920177,-6.595884,-6.3719497
5461764207,1,3,2.8357031,-6.546786,-6.4665527
5461764217,1,3,3.0404773,-6.5108604,-6.563551
5461764227,1,3,3.3182995,-6.312074,-6.058202
5461764237,1,3,3.3841627,-5.7300844,-5.945636
5461764247,1,3,3.2105236,-5.4115467,-5.957611
5461764257,1,3,3.3650024,-5.2091675,-5.908513
5461764267,1,3,3.502716,-5.069059,-5.9779687
5461764277,1,3,3.8140686,-5.253475,-6.2150755
5461764287,1,3,4.0739284,-5.0654664,-5.7528367
5461764297,1,3,4.2439747,-5.0558863,-5.7863674
5461764307,1,3,4.5864625,-4.740941,-5.5169277
5461764317,1,3,4.8307543,-4.4715014,-5.0427136
5461764327,1,3,4.907395,-4.1122484,-4.3780956
5461764337,1,3,5.021158,-3.7625756,-3.5601966
5461764347,1,3,4.9038024,-3.7577856,-3.0859826
5461764357,1,3,5.2343154,-3.2476466,-2.5339308
5461764367,1,3,5.2283278,-2.7303224,-1.9232007
5461764377,1,3,5.3456836,-2.337539,-1.8872753
5461764387,1,3,5.5995555,-2.46687,-1.7040564
5461764397,1,3,5.9635987,-2.5926087,-1.597478
5461764407,1,3,6.1863356,-2.8560607,-2.1722827
5461764417,1,3,6.478528,-2.830913,-1.9782861
5461764427,1,3,6.5192432,-2.2118006,-2.0525317
5461764437,1,3,6.7671275,-1.9758911,-2.0285816
5461764447,1,3,6.673722,-1.8381774,-1.4298266
5461764457,1,3,6.4869103,-2.1004322,-1.1999048
5461764467,1,3,6.5036755,-2.269281,-0.9089099
5461764477,1,3,6.45817,-2.5758436,-1.2741504
5461764487,1,3,6.6401916,-2.9494665,-1.8753003
5461764497,1,3,6.957532,-3.006947,-2.3998096
5461764507,1,3,7.0724926,-2.7422974,-2.8931837
5461764517,1,3,7.03537,-3.0524523,-3.6380346
5461764527,1,3,6.9671116,-3.8140686,-3.9433997
5461764537,1,3,7.004235,-3.98172,-3.5122962
5461764547,1,3,6.934779,-3.861969,-2.75547
5461764557,1,3,6.725215,-3.6823425,-1.8872753
5461764567,1,3,6.227051,-3.8679566,-1.5471826
