826462403
852146394,1,3,-3.7218604,1.2777429,7.599397
852146404,1,3,-3.5350487,1.1963123,7.739506
852146414,1,3,-3.4631982,1.1532019,7.6808276
852146424,1,3,-3.4835558,0.9963281,7.8424916
852146434,1,3,-3.5769618,0.90411985,8.000563
852146444,1,3,-3.730243,0.95321774,7.9179344
852146454,1,3,-3.8140686,1.0250684,7.739506
852146463,1,3,-3.661985,1.2430152,7.699988
852146473,1,3,-3.5829492,1.2502002,7.486831
852146483,1,3,-3.5087037,1.1364368,7.4245605
852146493,1,3,-3.558999,1.047821,7.442523
852146503,1,3,-3.6476147,0.9196875,7.5107813
852146513,1,3,-3.7266505,0.61911255,7.6963954
852146523,1,3,-3.6404297,0.39757323,7.7035804
852146533,1,3,-3.8655615,0.4155359,7.7886033
852146543,1,3,-3.67875,0.7843689,7.740703
852146553,1,3,-3.67875,1.3040881,7.635322
852146563,1,3,-3.671565,1.8573376,7.523954
852146573,1,3,-3.6536024,2.1770728,7.0952454
852146583,1,3,-3.6643798,2.5447083,6.835386
852146593,1,3,-3.68354,2.7734327,6.524033
852146603,1,3,-3.8416114,2.7794201,6.549181
852146613,1,3,-3.6547997,2.2573059,6.3923073
852146623,1,3,-3.8320312,1.6501684,6.5575633
852146633,1,3,-4.0272255,1.3783337,6.422245
852146643,1,3,-4.4176135,1.4561719,6.194718
852146653,1,3,-4.3062453,1.6836988,6.1516075
852146663,1,3,-4.1757164,2.0309765,5.982759
852146673,1,3,-3.9685473,2.4560926,5.676196
852146683,1,3,-3.8428087,2.994972,5.101392
852146693,1,3,-3.7314405,3.598517,4.418811
852146703,1,3,-3.5554066,4.0487804,3.913462
852146713,1,3,-3.2213013,4.254752,3.781736
852146723,1,3,-3.0787976,4.076323,3.6500099
852146733,1,3,-3.0955627,3.6631823,3.9433997
852146743,1,3,-3.3087194,3.3650024,3.98172
852146753,1,3,-3.8152661,2.8201356,3.937412
852146763,1,3,-4.1050634,2.2333558,3.9002893
852146773,1,3,-3.735033,1.3962964,4.3349853
852146783,1,3,-2.9530592,0.33171022,4.855902
852146793,1,3,-2.274071,-0.72808594,5.557643
852146803,1,3,-1.8681152,-1.3663586,6.0390415
852146813,1,3,-1.6441809,-1.3567786,6.3132715
852146823,1,3,-1.5088623,-1.3256433,6.377937
852146833,1,3,-1.7423767,-1.5004797,6.16478
852146843,1,3,-1.7100439,-2.8644433,6.774313
852146853,1,3,-1.8190173,-5.3708315,6.8461633
852146863,1,3,-2.2309606,-7.890392,6.835386
852146872,1,3,-2.7422974,-9.445957,7.179071
852146882,1,3,-3.0129347,-9.416019,6.868916
852146892,1,3,-2.2537134,-8.580157,6.860533
852146902,1,3,-1.0609937,-8.729846,6.1815453
852146912,1,3,-0.57959473,-9.329799,5.739664
852146922,1,3,-0.6334827,-9.765692,5.6749988
852146932,1,3,-1.0226734,-10.065069,5.868995
852146942,1,3,-1.1532019,-9.763297,5.9851537
852146952,1,3,-1.0657837,-9.154963,5.9863515
852146962,1,3,-0.8849597,-9.048384,5.889353
852146972,1,3,-0.8586145,-9.568103,6.2318406
852146982,1,3,-1.1148816,-11.103311,6.483318
852146992,1,3,-1.8800904,-12.2505245,6.7036595
852147002,1,3,-2.9015663,-12.499607,6.907236
852147012,1,3,-3.7841308,-11.512859,6.70845
852147022,1,3,-4.038003,-10.250684,6.431825
852147032,1,3,-3.4524207,-9.983639,6.573131
852147042,1,3,-3.3793726,-10.163265,6.468948
852147052,1,3,-3.6092944,-10.15608,6.6401916
852147062,1,3,-3.812871,-9.762099,6.541996
852147072,1,3,-3.869154,-8.82924,6.284531
852147082,1,3,-3.2524366,-7.6329274,6.4545774
852147092,1,3,-2.6249413,-7.0018396,6.013894
852147102,1,3,-2.6572742,-7.3766603,5.7767873
852147112,1,3,-3.3039293,-7.652087,5.647456
852147122,1,3,-3.9050794,-7.33834,4.430786
852147132,1,3,-3.6631823,-6.507268,3.6871326
852147142,1,3,-3.2847693,-6.3348265,3.7086878
852147152,1,3,-3.9242394,-6.8329906,4.1026683
852147162,1,3,-4.254752,-7.8101587,5.024751
852147172,1,3,-3.9757323,-8.260423,5.6019506
852147182,1,3,-3.4943335,-7.7814183,5.386399
852147192,1,3,-2.8919861,-7.101233,4.8163843
852147202,1,3,-2.1615052,-6.671327,4.2739124
852147212,1,3,-1.477727,-7.921527,4.766089
852147222,1,3,-2.9135413,-10.200388,5.606741
852147232,1,3,-3.7601807,-11.595487,5.8294773
852147242,1,3,-3.7889209,-10.643467,5.046306
852147252,1,3,-2.0764818,-9.672286,5.052294
852147262,1,3,-1.3328284,-10.134525,5.012776
852147272,1,3,-1.1184741,-8.8951025,5.5073476
852147281,1,3,-0.63468015,-6.3348265,5.635481
852147291,1,3,-1.4801221,-5.933661,4.8547044
852147301,1,3,-3.2296839,-6.8018556,4.493057
852147311,1,3,-3.1686108,-6.291716,4.31822
852147321,1,3,-3.417693,-4.2092466,3.6775525
852147331,1,3,-2.7363098,-2.4513025,3.7949085
852147341,1,3,-2.3411317,-1.8741028,4.883445
852147351,1,3,-2.3507116,-2.4848328,6.3444066
852147361,1,3,-2.5710535,-4.172124,7.794591
852147371,1,3,-2.0166063,-5.7217016,8.65081
852147381,1,3,-1.407074,-6.339617,9.138197
852147391,1,3,-1.3328284,-6.6725245,9.335786
852147401,1,3,-1.3136683,-6.382727,8.582553
852147411,1,3,-1.2118798,-5.771997,7.890392
852147421,1,3,-1.2370276,-5.618716,7.8616514
852147431,1,3,-0.8789722,-5.8965383,7.841294
852147441,1,3,-0.8202942,-5.8246875,8.076006
852147451,1,3,-0.05628296,-6.148015,8.012538
852147461,1,3,-0.7927515,-6.2090883,7.1263804
852147471,1,3,-0.37362304,-6.5132556,6.5060706
852147481,1,3,-0.61073,-6.6725245,6.3851223
852147491,1,3,-0.39517823,-6.1959157,5.8330703
852147501,1,3,-0.38080812,-5.5696177,5.3528686
852147511,1,3,-0.3676355,-5.1840196,5.2498827
852147521,1,3,-1.2346326,-4.926555,5.078639
852147531,1,3,-1.6094531,-5.469027,4.2727146
852147541,1,3,-1.8669177,-6.333629,4.406836
852147551,1,3,-2.2752686,-6.001919,4.5325747
852147561,1,3,-2.2189856,-5.349276,4.64514
852147571,1,3,-2.3782544,-4.8990126,5.061874
852147581,1,3,-2.3950195,-4.926555,5.6103334
852147591,1,3,-2.6979895,-5.0235534,6.084547
852147601,1,3,-2.8488758,-4.7912364,5.8857603
852147611,1,3,-2.8045678,-4.691843,5.649851
852147621,1,3,-2.7099645,-4.724176,5.3145485
852147631,1,3,-2.6297314,-4.702621,4.757706
852147641,1,3,-2.645299,-4.3912683,3.766168
852147651,1,3,-2.699187,-4.0823107,3.0668225
852147660,1,3,-3.114723,-4.118236,2.6752367
852147670,1,3,-3.2823744,-4.261937,2.1830604
852147680,1,3,-2.990182,-4.2858872,2.0680993
852147690,1,3,-2.718347,-5.422324,2.0549269
852147700,1,3,-2.8608508,-7.021,2.2776635
852147710,1,3,-2.9638367,-7.780221,2.3854394
852147720,1,3,-2.6524842,-7.474856,2.5878186
852147730,1,3,-1.785487,-6.326444,2.494413
852147740,1,3,-1.2681628,-5.393584,1.775907
852147750,1,3,-1.0813513,-5.1301317,1.5711328
852147760,1,3,-0.979563,-5.6726036,1.3364209
852147770,1,3,-0.7699988,-6.2653713,1.4358143
852147780,1,3,-0.6119275,-6.7359924,1.1005114
852147790,1,3,-0.31015503,-6.9659142,0.31135255
852147800,1,3,0.081430666,-7.1215906,-0.5041516
852147810,1,3,0.4754114,-7.3850427,-1.404679
852147820,1,3,0.7244934,-8.158634,-1.6968713
852147830,1,3,0.59156984,-9.017248,-1.7663269
852147840,1,3,0.5879773,-9.382489,-2.0597167
852147850,1,3,0.48259643,-9.45434,-1.6932788
852147860,1,3,0.07783814,-9.14658,-2.0405567
852147870,1,3,-0.3556604,-9.495055,-2.5997937
852147880,1,3,-0.90052736,-10.873388,-2.877616
852147890,1,3,-1.7184265,-12.523557,-3.2859669
852147900,1,3,-2.5315356,-13.917459,-3.6440222
852147910,1,3,-3.2919543,-14.235996,-4.071533
852147920,1,3,-3.3482373,-13.676759,-4.3637257
852147930,1,3,-3.4596057,-12.153526,-4.5517344
852147940,1,3,-3.2201037,-10.45426,-5.310956
852147950,1,3,-3.114723,-9.407637,-6.314469
852147960,1,3,-3.3326697,-8.517887,-7.1275783
852147970,1,3,-4.1050634,-8.087981,-7.8089614
852147980,1,3,-5.156477,-8.126301,-8.031698
852147990,1,3,-5.518125,-7.587422,-7.619755
852148000,1,3,-5.2989807,-7.1658983,-7.1730833
852148010,1,3,-5.0570836,-7.532336,-8.122708
852148020,1,3,-5.2882032,-8.171806,-9.283095
852148030,1,3,-5.957611,-8.474776,-9.734557
852148040,1,3,-6.43901,-8.447234,-9.565708
852148050,1,3,-6.3276415,-7.995773,-9.29028
852148060,1,3,-5.7564297,-7.7526784,-9.211246
852148069,1,3,-5.3696337,-7.66047,-8.931027
852148079,1,3,-5.384004,-7.5107813,-8.734636
